ra,dec,helio_dist
205.0669120368447,-18.002298896635505,50.126523038420416
200.0309143796185,-13.06022640331604,43.5858367302753
207.13438898281396,-15.874846155983919,47.668411691161666
203.7536201995365,-12.085561569485163,44.83390949982922
203.3233414284601,-4.38057189817756,45.22308305210528
210.462522917719,-7.143223439346759,39.19460272355004
215.20586562337036,-3.99013866302271,41.00512846802455
211.62021561678495,-12.076073528733401,42.775079633707044
198.59467349438475,-12.097710327091917,33.63864213056557
205.5724009019154,-7.044041699028499,37.40294243445993
211.4651276321231,-7.367232937425126,43.258034514032126
208.00891586884015,-15.75891027003593,36.51539567590097
214.9800544217298,-4.475272358360465,50.24158155541541
210.63820586954034,-11.076220437161108,39.493156000357025
205.87487697013708,-13.763436152520605,47.268163776116474
214.38002241243566,-3.46496920517298,36.65161746307644
203.4862039628563,-17.02946740501495,54.553772912330466
218.10892477370015,-11.406061269001428,41.93064019505413
204.75364000976737,-10.926384737329705,36.642879929251215
199.02761385855,-7.899073801413856,37.76552035929192
200.25881459738642,-9.569165921088292,37.80479890789357
203.00181703436164,-10.837847110827191,43.47923438659031
198.66346322853582,-9.176104843679006,48.112198909842505
211.12844035778343,-6.799349442101637,34.49633339841798
200.75365990610234,-9.720043418953342,39.63532209550299
216.69777703584208,-6.907087240590989,47.31940544377133
210.75780515132763,-3.592347039379412,41.650501519200866
205.0236801531223,-14.069496032937868,41.392530554494904
204.29694531052039,-6.514637418059596,37.92114342435161
204.7490686950499,-16.749241035416187,39.37126657933487
211.1889920164993,-15.513802050754277,34.76880323819824
209.02043222066175,-4.450746259905837,50.52056562806071
209.21883388999365,-1.6680149597904264,34.422866273284754
200.48555350217507,-4.585221081506503,39.64814408981203
213.36830599725224,-14.39838240068213,38.42340423333359
200.29674422404105,-17.556915664825976,34.26034132098609
204.87349653012546,-17.776803735078172,43.42025615792439
201.3952793626788,-5.151864543621918,44.363440755193814
214.4224531659052,-10.152420423869026,46.046933262615816
206.3268517899098,-9.483124010433318,44.212757554259994
212.7881950032281,-16.574721473281578,39.01530241577037
202.79505876607467,-3.6670141795382394,39.76901382681644
205.00245093916473,-8.39174244689663,49.078297731722465
216.784032238892,-14.208552221889239,44.45634937241374
212.78858183771644,-18.125156318207164,44.34105465757888
214.6747799815621,-9.27167270113657,41.62723973770011
212.5969848558656,-12.22442543207557,43.889081837102424
214.13208231207284,-17.404131617374617,47.473012278480006
207.58846495093053,-16.929400741313614,45.194970862333285
